Directory,FileName,Picture Date Time,GPS Latitude,GPS Longitude,GPS Latitude Ref,GPS Longitude Ref,GPS Altitude,GPS Altitude Ref,GPS Date Stamp,GPS Processing Method,GPS Timestamp,Aperture,Exposure Time,Flash,Image Length,Image Width,ISO,Make,Model,Orientation,White Balance
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020767.JPG","2016:11:06 11:31:25","42/1,38/1,106021/2513","64/1,58/1,8807/1045","S","W","27402/3823","0","2016:11:06","GPS","14:31:25","3.3","0.0012","24","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020635.JPG","2016:10:25 10:45:21","40/1,25/1,458056/8887","62/1,47/1,48867/2489","S","W","27033/2549","0","2016:10:25","GPS","13:45:21","3.3","0.0040","16","1024","768","160","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020637.JPG","2016:10:25 10:47:07","40/1,25/1,79589/1543","62/1,47/1,3401/173","S","W","26424/2377","0","2016:10:25","GPS","13:47:7","3.3","0.013","9","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020771.JPG","2016:11:06 11:32:13","42/1,38/1,43171/1031","64/1,58/1,52652/6345","S","W","20157/3011","0","2016:11:06","GPS","14:32:13","3.3","0.0020","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020772.JPG","2016:11:06 11:32:20","42/1,38/1,23749/568","64/1,58/1,27035/3262","S","W","115547/17542","0","2016:11:06","GPS","14:32:20","3.3","0.0025","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020774.JPG","2016:11:06 11:32:55","42/1,38/1,77969/1876","64/1,58/1,43319/5249","S","W","86276/13561","0","2016:11:06","GPS","14:32:55","3.3","0.0016","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020776.JPG","2016:11:06 11:33:28","42/1,38/1,183410/4433","64/1,58/1,21565/2619","S","W","15517/2417","0","2016:11:06","GPS","14:33:28","3.3","0.0016","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020777.JPG","2016:11:06 11:33:37","42/1,38/1,65920/1597","64/1,58/1,8884/1081","S","W","16743/2681","0","2016:11:06","GPS","14:33:37","3.3","0.0016","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020572.JPG","2016:10:11 14:11:45","38/1,12/1,81764/1393","60/1,14/1,37796/2055","S","W","56417/374","0","2016:10:11","GPS","17:11:45","3.3","0.0016","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020781.JPG","2016:11:06 11:34:21","42/1,38/1,843324/20651","64/1,58/1,240635/29618","S","W","152448/33425","0","2016:11:06","GPS","14:34:21","3.3","0.0010","24","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020644.JPG","2016:10:25 10:53:01","40/1,25/1,57759/1117","62/1,47/1,303106/15351","S","W","42562/3319","0","2016:10:25","GPS","13:53:1","3.3","0.0040","16","768","1024","250","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020786.JPG","2016:11:06 11:37:35","42/1,38/1,56194/1449","64/1,58/1,78087/10751","S","W","20805/6461","0","2016:11:06","GPS","14:37:35","3.3","0.0010","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020573.JPG","2016:10:11 14:11:51","38/1,12/1,84583/1441","60/1,14/1,54458/2961","S","W","88997/590","0","2016:10:11","GPS","17:11:51","3.3","0.0016","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020789.JPG","2016:11:06 11:38:40","42/1,38/1,41887/1110","64/1,58/1,42891/5582","S","W","17011/5160","0","2016:11:06","GPS","14:38:40","3.3","0.0010","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020791.JPG","2016:11:06 11:39:05","42/1,38/1,70943/1887","64/1,58/1,24439/3217","S","W","20104/5289","0","2016:11:06","GPS","14:39:5","3.3","0.0040","24","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020794.JPG","2016:11:06 11:40:09","42/1,38/1,39361/1077","64/1,58/1,17751/2629","S","W","27032/5539","0","2016:11:06","GPS","14:40:9","3.3","0.0012","24","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020796.JPG","2016:11:06 11:40:21","42/1,38/1,72543/1988","64/1,58/1,23687/3625","S","W","81754/16015","0","2016:11:06","GPS","14:40:21","3.3","0.0016","24","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020946.JPG","2016:11:24 09:30:32","52/1,20/1,38412/3125","69/1,29/1,11327/814","S","W","13999/1972","1","2016:11:24","GPS","12:30:32","3.3","0.0050","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020947.JPG","2016:11:24 09:30:41","52/1,20/1,60235/4897","69/1,29/1,51241/3681","S","W","18307/2643","1","2016:11:24","GPS","12:30:41","3.3","0.0031","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020948.JPG","2016:11:24 09:30:48","52/1,20/1,125581/10204","69/1,29/1,46981/3374","S","W","34323/5053","1","2016:11:24","GPS","12:30:48","3.3","0.0050","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020956.JPG","2016:11:25 10:55:45","52/1,50/1,406/100","69/1,24/1,5509/100","S","W","112/1","0","2016:11:30","GPS","10:55:38","3.3","0.0025","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020645.JPG","2016:10:25 10:53:15","40/1,25/1,88276/1707","62/1,47/1,53696/2719","S","W","30823/2391","0","2016:10:25","GPS","13:53:15","3.3","0.017","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020964.JPG","2016:11:25 10:57:28","52/1,50/1,396/100","69/1,24/1,5473/100","S","W","104/1","0","2016:11:25","GPS","13:56:29","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020966.JPG","2016:11:25 10:57:50","52/1,50/1,449/100","69/1,24/1,5429/100","S","W","103/1","0","2016:11:25","GPS","13:56:55","3.3","0.0010","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020967.JPG","2016:11:25 10:57:59","52/1,50/1,381/100","69/1,24/1,5503/100","S","W","103/1","0","2016:11:25","GPS","13:57:21","3.3","0.017","16","768","1024","125","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020647.JPG","2016:10:25 10:53:23","40/1,25/1,51355/993","62/1,47/1,38770/1963","S","W","44414/3435","0","2016:10:25","GPS","13:53:23","3.3","0.0100","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020649.JPG","2016:10:25 11:18:54","40/1,29/1,67387/1306","62/1,48/1,570245/15078","S","W","63857/2456","0","2016:10:25","GPS","14:18:54","3.3","0.0100","16","1365","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020971.JPG","2016:11:25 10:58:31","52/1,50/1,410/100","69/1,24/1,5487/100","S","W","106/1","0","2016:11:25","GPS","13:57:53","3.3","0.017","16","768","1024","200","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020972.JPG","2016:11:25 10:58:52","52/1,50/1,410/100","69/1,24/1,5487/100","S","W","107/1","0","2016:11:25","GPS","13:57:53","3.3","0.0012","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020973.JPG","2016:11:25 10:59:13","52/1,50/1,403/100","69/1,24/1,5506/100","S","W","111/1","0","2016:11:30","GPS","10:59:9","3.3","0.0100","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020650.JPG","2016:10:25 11:19:08","40/1,29/1,112844/2137","62/1,48/1,55219/1446","S","W","101681/3359","0","2016:10:25","GPS","14:19:8","3.3","0.017","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020977.JPG","2016:11:25 11:06:48","52/1,50/1,255/100","69/1,24/1,5458/100","S","W","100/1","0","2016:11:25","GPS","14:6:1","3.3","0.0025","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020978.JPG","2016:11:25 11:07:15","52/1,50/1,250/100","69/1,24/1,5466/100","S","W","101/1","0","2016:11:25","GPS","14:6:27","3.3","0.0031","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020653.JPG","2016:10:25 11:19:20","40/1,29/1,175741/3263","62/1,48/1,28964/753","S","W","562802/17043","0","2016:10:25","GPS","14:19:20","3.3","0.013","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020655.JPG","2016:10:25 14:07:57","40/1,43/1,49935/1064","62/1,53/1,24497/1544","S","W","11354/1041","1","2016:10:25","GPS","17:7:57","3.3","0.0012","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020985.JPG","2016:11:25 13:04:10","52/1,59/1,84457/2158","69/1,19/1,24973/623","S","W","177602/1407","0","2016:11:25","GPS","16:4:10","3.3","0.0010","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020986.JPG","2016:11:25 13:04:22","52/1,59/1,10443/262","69/1,19/1,63293/1563","S","W","426697/3373","0","2016:11:25","GPS","16:4:22","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020659.JPG","2016:10:25 14:08:34","40/1,43/1,75985/1487","62/1,53/1,64231/3015","S","W","20961/1865","1","2016:10:25","GPS","17:8:34","3.3","0.0016","16","1365","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030012.JPG","2016:11:30 18:53:01","54/1,40/1,5241/100","67/1,48/1,5063/100","S","W","258/1","0","2016:11:30","GPS","21:52:13","3.3","0.0012","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030014.JPG","2016:11:30 18:53:12","54/1,40/1,5241/100","67/1,48/1,5063/100","S","W","256/1","0","2016:11:30","GPS","21:52:13","3.3","0.0031","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030016.JPG","2016:11:30 18:53:42","54/1,40/1,5283/100","67/1,48/1,5026/100","S","W","254/1","0","2016:11:30","GPS","21:52:37","3.3","0.0012","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020503.JPG","2016:10:05 21:20:06","36/1,0/1,4860/100","59/1,5/1,3252/100","S","W","12/1","1","2016:10:05","GPS","20:20:2","3.3","0.0063","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020507.JPG","2016:10:05 21:48:35","36/1,1/1,2607/100","59/1,5/1,3288/100","S","W","9/1","1","2016:10:10","GPS","21:48:24","3.3","0.017","16","768","1024","200","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020508.JPG","2016:10:05 21:48:47","36/1,1/1,2607/100","59/1,5/1,3288/100","S","W","13/1","1","2016:10:10","GPS","21:48:24","3.3","0.017","16","768","1024","160","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020512.JPG","2016:10:05 21:49:21","36/1,1/1,2593/100","59/1,5/1,3297/100","S","W","16/1","1","2016:10:05","GPS","20:49:22","3.3","0.0100","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020542.JPG","2016:10:08 20:08:22","37/1,22/1,3384/100","59/1,7/1,2101/100","S","W","316/1","0","2016:10:08","GPS","19:8:17","3.3","0.017","16","768","1024","160","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020543.JPG","2016:10:08 20:33:02","37/1,22/1,4435/100","59/1,7/1,1107/100","S","W","322/1","0","2016:10:13","GPS","20:32:41","10.0","0.0050","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020594.JPG","2016:10:17 15:44:42","38/1,4/1,271/100","61/1,58/1,3109/100","S","W","439/1","0","2016:10:17","GPS","18:44:52","3.3","0.0063","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020596.JPG","2016:10:17 15:45:07","38/1,4/1,281/100","61/1,58/1,3127/100","S","W","440/1","0","2016:10:17","GPS","18:45:14","3.3","0.0040","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020598.JPG","2016:10:17 15:45:29","38/1,4/1,268/100","61/1,58/1,3100/100","S","W","440/1","0","2016:10:17","GPS","18:45:36","3.3","0.0100","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020599.JPG","2016:10:17 15:45:52","38/1,4/1,265/100","61/1,58/1,3124/100","S","W","441/1","0","2016:10:17","GPS","18:45:58","3.3","0.0080","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020603.JPG","2016:10:17 15:46:29","38/1,4/1,429/100","61/1,58/1,3198/100","S","W","440/1","0","2016:10:17","GPS","18:46:24","3.3","0.0080","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020605.JPG","2016:10:17 15:47:38","38/1,4/1,305/100","61/1,58/1,3187/100","S","W","449/1","0","2016:10:17","GPS","18:47:55","3.3","0.0100","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020724.JPG","2016:10:30 14:02:45","40/1,54/1,860/26061","64/1,27/1,5733/100","S","W","16249/1607","1","2016:10:30","GPS","17:2:45","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020726.JPG","2016:10:30 14:03:08","40/1,54/1,797/40506","64/1,27/1,202533/3532","S","W","42931/4260","1","2016:10:30","GPS","17:3:8","3.3","0.0025","16","1365","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030673.JPG","2017:01:12 16:07:52","47/1,30/1,21473/5239","72/1,49/1,185930/5449","S","W","103728/433","0","2017:01:12","GPS","19:7:52","3.3","0.0050","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030669.JPG","2017:01:12 13:04:00","47/1,40/1,5817/100","73/1,1/1,80589/2500","S","W","3893/100","0","2017:01:12","GPS","16:4:0","3.3","0.017","16","1024","768","400","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030668.JPG","2017:01:12 13:03:50","47/1,40/1,5817/100","73/1,1/1,80589/2500","S","W","3893/100","0","2017:01:12","GPS","16:3:50","3.3","0.0050","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030677.JPG","2017:01:12 16:08:20","47/1,30/1,27819/6956","72/1,49/1,30583/904","S","W","141445/589","0","2017:01:12","GPS","19:8:20","3.3","0.0031","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030689.JPG","2017:01:12 17:23:18","47/1,27/1,14807/1863","72/1,46/1,90328/1543","S","W","178197/493","0","2017:01:12","GPS","20:23:18","10.0","0.0080","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030679.JPG","2017:01:12 16:08:32","47/1,30/1,16258/4109","72/1,49/1,17999/534","S","W","164431/684","0","2017:01:12","GPS","19:8:32","3.3","0.0031","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030690.JPG","2017:01:12 17:23:29","47/1,27/1,16556/2487","72/1,46/1,15461/266","S","W","445812/1241","0","2017:01:12","GPS","20:23:29","3.3","0.0025","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030693.JPG","2017:01:12 17:23:45","47/1,27/1,3790/793","72/1,46/1,64363/1119","S","W","186549/524","0","2017:01:12","GPS","20:23:45","3.3","0.0010","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030701.JPG","2017:01:12 17:48:22","47/1,26/1,43720/943","72/1,46/1,74143/1256","S","W","270238/799","0","2017:01:12","GPS","20:48:22","3.3","0.0025","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030699.JPG","2017:01:12 17:48:08","47/1,26/1,49717/1072","72/1,46/1,8795/149","S","W","84946/251","0","2017:01:12","GPS","20:48:8","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030703.JPG","2017:01:12 17:48:45","47/1,26/1,110145/2377","72/1,46/1,49769/843","S","W","157112/465","0","2017:01:12","GPS","20:48:45","3.3","0.0025","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030735.JPG","2017:01:15 12:18:19","47/1,9/1,954/100","72/1,30/1,4318/100","S","W","1257/1","0","2017:01:15","GPS","15:16:30","3.3","0.0010","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030741.JPG","2017:01:15 12:28:26","47/1,9/1,603/100","72/1,30/1,3085/100","S","W","1249/1","0","2017:01:20","GPS","12:28:23","3.3","0.0031","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030742.JPG","2017:01:15 12:28:40","47/1,9/1,603/100","72/1,30/1,3085/100","S","W","1248/1","0","2017:01:15","GPS","15:26:52","3.3","0.0025","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030744.JPG","2017:01:15 13:03:00","47/1,9/1,428/100","72/1,29/1,4950/100","S","W","1154/1","0","2017:01:15","GPS","16:1:18","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030754.JPG","2017:01:15 16:10:07","47/1,8/1,2406/100","72/1,27/1,3067/100","S","W","804/1","0","2017:01:20","GPS","16:9:59","3.3","0.0080","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030755.JPG","2017:01:15 16:10:09","47/1,8/1,2406/100","72/1,27/1,3067/100","S","W","804/1","0","2017:01:20","GPS","16:9:59","3.3","0.0063","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020718.JPG","2016:10:30 10:47:07","40/1,58/1,59387/11500","64/1,8/1,53609/2835","S","W","43765/4092","1","2016:10:30","GPS","13:47:7","3.3","0.0020","16","1365","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030759.JPG","2017:01:15 16:10:28","47/1,8/1,2406/100","72/1,27/1,3067/100","S","W","797/1","0","2017:01:15","GPS","19:8:31","3.3","0.0063","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020717.JPG","2016:10:30 10:46:58","40/1,58/1,27599/5327","64/1,8/1,37141/1966","S","W","78601/7282","1","2016:10:30","GPS","13:46:58","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030788.JPG","2017:01:17 16:58:03","46/1,41/1,40727/1408","72/1,39/1,52933/884","S","W","106006/233","0","2017:01:17","GPS","19:58:3","3.3","0.0040","16","768","1024","320","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1020720.JPG","2016:10:30 10:47:25","40/1,58/1,19367/3775","64/1,8/1,132791/7009","S","W","29258/2787","1","2016:10:30","GPS","13:47:25","3.3","0.0031","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030791.JPG","2017:01:17 16:58:10","46/1,41/1,307589/10639","72/1,39/1,9457/158","S","W","128287/282","0","2017:01:17","GPS","19:58:10","3.3","0.017","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030794.JPG","2017:01:17 16:58:33","46/1,41/1,15674/543","72/1,39/1,26958/451","S","W","124609/274","0","2017:01:17","GPS","19:58:33","3.3","0.017","16","768","1024","160","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030795.JPG","2017:01:17 16:58:43","46/1,41/1,68941/2390","72/1,39/1,123958/2075","S","W","371503/817","0","2017:01:17","GPS","19:58:43","3.3","0.017","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030800.JPG","2017:01:17 16:59:27","46/1,41/1,30397/1057","72/1,39/1,1108393/18602","S","W","1266087/2786","0","2017:01:17","GPS","19:59:27","3.3","0.017","16","768","1024","250","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030798.JPG","2017:01:17 16:59:05","46/1,41/1,13508/469","72/1,39/1,44090/739","S","W","389576/857","0","2017:01:17","GPS","19:59:5","3.3","0.017","16","768","1024","160","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030797.JPG","2017:01:17 16:59:01","46/1,41/1,142147/4934","72/1,39/1,35149/589","S","W","32277/71","0","2017:01:17","GPS","19:59:1","3.3","0.017","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030810.JPG","2017:01:17 17:02:01","46/1,41/1,31324/1101","72/1,39/1,17064/289","S","W","141946/313","0","2017:01:17","GPS","20:2:1","3.3","0.013","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030809.JPG","2017:01:17 17:01:58","46/1,41/1,17330/609","72/1,39/1,53209/901","S","W","11338/25","0","2017:01:17","GPS","20:1:58","3.3","0.0031","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030807.JPG","2017:01:17 17:01:28","46/1,41/1,16568/581","72/1,39/1,76613/1295","S","W","56713/125","0","2017:01:17","GPS","20:1:28","3.3","0.0063","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030801.JPG","2017:01:17 16:59:33","46/1,41/1,105181/3659","72/1,39/1,140034/2351","S","W","77704/171","0","2017:01:17","GPS","19:59:33","3.3","0.0040","16","768","1024","1000","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030811.JPG","2017:01:17 17:02:14","46/1,41/1,35417/1246","72/1,39/1,103249/1750","S","W","530957/1171","0","2017:01:17","GPS","20:2:14","3.3","0.0020","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030927.JPG","2017:01:18 20:20:28","46/1,17/1,3509/100","72/1,48/1,1525/100","S","W","279/1","0","2017:01:18","GPS","23:18:40","3.3","0.033","16","1024","768","400","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030931.JPG","2017:01:20 12:17:14","54/1,42/1,114579/2500","68/1,3/1,19791/500","S","W","13313/50","0","2017:01:20","GPS","15:17:14","3.3","0.017","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030961.JPG","2017:01:24 10:01:44","45/1,20/1,32215/683","72/1,27/1,237878/6865","S","W","24828/497","0","2017:01:24","GPS","13:1:44","3.3","0.0020","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040001.JPG","2017:01:26 12:32:02","54/1,42/1,6822/125","68/1,4/1,1749/100","S","W","13191/50","0","2017:01:26","GPS","15:32:2","3.3","0.0100","16","768","1024","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030962.JPG","2017:01:24 10:01:49","45/1,20/1,21794/463","72/1,27/1,33345/964","S","W","58441/1169","0","2017:01:24","GPS","13:1:49","3.3","0.0031","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030999.JPG","2017:01:26 12:31:47","54/1,42/1,6822/125","68/1,4/1,1749/100","S","W","13191/50","0","2017:01:26","GPS","15:31:47","3.3","0.017","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1040041.JPG","2017:02:02 10:59:29","43/1,9/1,103347/1853","72/1,25/1,2131/50","S","W","83621/900","0","2017:02:02","GPS","13:59:29","3.3","0.0100","16","1024","768","100","Panasonic","DMC-FT5","1","0"
"/storage/emulated/0/latinamerica.bike/images/plants/small/gps","P1030972.JPG","2017:01:24 14:36:58","45/1,13/1,38607/1250","72/1,13/1,2181/250","S","W","12373/100","0","2017:01:24","GPS","17:36:58","3.3","0.0025","16","1024","768","100","Panasonic","DMC-FT5","1","0"
